DateTime, BI, ERC, SC, IC, GSI, KBDI
2002-01-31T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 255
2002-02-01T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 255
2002-02-02T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 255
2002-02-03T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 255
2002-02-04T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 255
2002-02-05T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 255
2002-02-06T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 255
2002-02-07T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 255
2002-02-08T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 235
2002-02-09T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 235
2002-02-10T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 235
2002-02-11T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 235
2002-02-12T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 235
2002-02-13T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 235
2002-02-14T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 235
2002-02-15T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 235
2002-02-16T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.00, 235
2002-02-17T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.00, 235
2002-02-18T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.00, 235
2002-02-19T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.00, 235
2002-02-20T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.00, 235
2002-02-21T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.00, 235
2002-02-22T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-02-23T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-02-24T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-02-25T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-02-26T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-02-27T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-02-28T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-01T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-02T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-03T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-04T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-05T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-06T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-07T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-08T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-09T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-10T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-11T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.02, 235
2002-03-12T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 235
2002-03-13T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 235
2002-03-14T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 235
2002-03-15T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 235
2002-03-16T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 235
2002-03-17T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 235
2002-03-18T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 235
2002-03-19T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 235
2002-03-20T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 235
2002-03-21T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 235
2002-03-22T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.03, 235
2002-03-23T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.03, 235
2002-03-24T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.03, 235
2002-03-25T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.05, 235
2002-03-26T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.06, 235
2002-03-27T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.07, 236
2002-03-28T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.09, 236
2002-03-29T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.10, 236
2002-03-30T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.14, 236
2002-03-31T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.14, 237
2002-04-01T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.15, 238
2002-04-02T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.15, 238
2002-04-03T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.15, 238
2002-04-04T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.15, 239
2002-04-05T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.15, 240
2002-04-06T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.18, 241
2002-04-07T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.21, 241
2002-04-08T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.21, 242
2002-04-09T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.20, 243
2002-04-10T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.23, 243
2002-04-11T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.25, 244
2002-04-12T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.28, 245
2002-04-13T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.32, 246
2002-04-14T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.35, 242
2002-04-15T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.35, 242
2002-04-16T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.36, 242
2002-04-17T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.37, 242
2002-04-18T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.38, 242
2002-04-19T13:00:00+00:00, 16.99, 11.07, 3.89, 16.18, 0.38, 242
2002-04-20T13:00:00+00:00, 18.74, 14.04, 3.79, 17.60, 0.38, 243
2002-04-21T13:00:00+00:00, 18.76, 13.44, 3.97, 4.86, 0.39, 244
2002-04-22T13:00:00+00:00, 23.23, 17.56, 4.84, 18.93, 0.38, 245
2002-04-23T13:00:00+00:00, 27.28, 21.85, 5.52, 24.63, 0.40, 246
2002-04-24T13:00:00+00:00, 25.47, 22.09, 4.70, 19.49, 0.38, 246
2002-04-25T13:00:00+00:00, 25.22, 24.33, 4.18, 22.10, 0.38, 246
2002-04-26T13:00:00+00:00, 26.56, 25.31, 4.49, 20.50, 0.37, 247
2002-04-27T13:00:00+00:00, 26.16, 25.50, 4.31, 11.44, 0.36, 248
2002-04-28T13:00:00+00:00, 27.80, 26.02, 4.83, 13.51, 0.38, 248
2002-04-29T13:00:00+00:00, 25.33, 28.74, 3.57, 19.72, 0.37, 249
2002-04-30T13:00:00+00:00, 29.57, 30.00, 4.79, 22.63, 0.37, 250
2002-05-01T13:00:00+00:00, 27.37, 32.12, 3.78, 24.83, 0.38, 251
2002-05-02T13:00:00+00:00, 33.62, 33.43, 5.68, 29.88, 0.39, 252
2002-05-03T13:00:00+00:00, 35.99, 34.77, 6.33, 24.11, 0.42, 253
2002-05-04T13:00:00+00:00, 30.82, 35.31, 4.45, 23.78, 0.39, 254
2002-05-05T13:00:00+00:00, 27.04, 34.64, 3.41, 11.29, 0.39, 255
2002-05-06T13:00:00+00:00, 26.51, 31.63, 3.58, 8.74, 0.41, 255
2002-05-07T13:00:00+00:00, 0.00, 19.13, 0.00, 0.00, 0.41, 255
2002-05-08T13:00:00+00:00, 0.00, 16.57, 0.00, 0.00, 0.38, 231
2002-05-09T13:00:00+00:00, 23.27, 27.81, 3.07, 10.70, 0.35, 231
2002-05-10T13:00:00+00:00, 27.98, 28.74, 4.43, 15.22, 0.33, 232
2002-05-11T13:00:00+00:00, 26.24, 30.10, 3.68, 19.47, 0.30, 233
2002-05-12T13:00:00+00:00, 26.83, 31.81, 3.65, 23.63, 0.28, 234
2002-05-13T13:00:00+00:00, 27.90, 33.15, 3.82, 28.39, 0.30, 236
2002-05-14T13:00:00+00:00, 36.27, 33.23, 6.74, 21.97, 0.30, 239
2002-05-15T13:00:00+00:00, 27.58, 34.72, 3.55, 19.39, 0.31, 240
2002-05-16T13:00:00+00:00, 28.24, 35.14, 3.70, 19.64, 0.31, 241
2002-05-17T13:00:00+00:00, 28.66, 36.87, 3.64, 26.80, 0.33, 243
2002-05-18T13:00:00+00:00, 26.99, 33.30, 3.54, 13.07, 0.35, 245
2002-05-19T13:00:00+00:00, 31.31, 36.99, 4.39, 31.58, 0.35, 249
2002-05-20T13:00:00+00:00, 33.53, 34.91, 5.40, 20.84, 0.34, 254
2002-05-21T13:00:00+00:00, 0.00, 13.98, 0.00, 0.00, 0.35, 208
2002-05-23T13:00:00+00:00, 20.19, 21.47, 2.92, 6.09, 0.38, 204
2002-05-24T13:00:00+00:00, 20.36, 20.88, 3.06, 8.97, 0.39, 205
2002-05-25T13:00:00+00:00, 21.95, 22.77, 3.30, 15.29, 0.40, 206
2002-05-26T13:00:00+00:00, 0.00, 9.56, 0.00, 0.00, 0.41, 207
2002-05-27T13:00:00+00:00, 20.49, 20.28, 3.19, 16.39, 0.42, 209
2002-05-28T13:00:00+00:00, 18.68, 17.84, 2.97, 5.89, 0.44, 211
2002-05-29T13:00:00+00:00, 22.66, 22.53, 3.57, 15.02, 0.46, 213
2002-05-30T13:00:00+00:00, 22.50, 22.66, 3.50, 12.56, 0.47, 216
2002-06-01T13:00:00+00:00, 22.21, 22.47, 3.43, 4.18, 0.48, 219
2002-06-02T13:00:00+00:00, 19.87, 18.95, 3.19, 5.37, 0.49, 209
2002-06-03T13:00:00+00:00, 20.92, 21.21, 3.19, 13.04, 0.51, 201
2002-06-04T13:00:00+00:00, 22.29, 21.78, 3.57, 14.96, 0.51, 193
2002-06-05T13:00:00+00:00, 25.83, 22.14, 4.83, 16.63, 0.52, 195
2002-06-06T13:00:00+00:00, 25.93, 27.15, 3.98, 28.81, 0.53, 197
2002-06-07T13:00:00+00:00, 27.23, 29.46, 4.07, 26.49, 0.55, 199
2002-06-08T13:00:00+00:00, 0.00, 10.81, 0.00, 0.00, 0.58, 196
2002-06-09T13:00:00+00:00, 0.00, 7.85, 0.00, 0.00, 0.60, 141
2002-06-10T13:00:00+00:00, 0.00, 3.92, 0.00, 0.00, 0.63, 35
2002-06-11T13:00:00+00:00, 16.34, 14.18, 2.79, 6.58, 0.63, 24
2002-06-12T13:00:00+00:00, 19.69, 17.10, 3.47, 19.72, 0.65, 26
2002-06-13T13:00:00+00:00, 20.14, 18.00, 3.46, 24.47, 0.65, 30
2002-06-14T13:00:00+00:00, 21.84, 21.16, 3.51, 25.84, 0.65, 35
2002-06-15T13:00:00+00:00, 23.81, 24.69, 3.63, 29.59, 0.64, 41
2002-06-16T13:00:00+00:00, 24.65, 27.46, 3.52, 26.42, 0.63, 47
2002-06-17T13:00:00+00:00, 29.22, 31.20, 4.49, 32.40, 0.61, 54
2002-06-18T13:00:00+00:00, 17.20, 22.78, 1.94, 0.70, 0.62, 57
2002-06-19T13:00:00+00:00, 23.53, 28.19, 3.10, 9.45, 0.65, 58
2002-06-20T13:00:00+00:00, 25.97, 30.05, 3.60, 19.19, 0.63, 61
2002-06-21T13:00:00+00:00, 27.93, 31.45, 4.03, 26.95, 0.62, 65
2002-06-22T13:00:00+00:00, 24.20, 28.75, 3.23, 14.23, 0.61, 69
2002-06-23T13:00:00+00:00, 22.53, 26.99, 2.95, 12.82, 0.61, 74
2002-06-24T13:00:00+00:00, 25.57, 29.08, 3.60, 24.36, 0.60, 72
2002-06-25T13:00:00+00:00, 26.80, 31.48, 3.68, 27.02, 0.59, 78
2002-06-26T13:00:00+00:00, 26.99, 33.11, 3.55, 28.32, 0.57, 85
2002-06-27T13:00:00+00:00, 28.84, 33.95, 4.00, 32.40, 0.54, 94
2002-06-28T13:00:00+00:00, 26.63, 27.14, 4.21, 12.88, 0.52, 102
2002-06-29T13:00:00+00:00, 0.00, 11.81, 0.00, 0.00, 0.52, 76
2002-06-30T13:00:00+00:00, 27.47, 23.55, 5.20, 18.15, 0.51, 77
2002-07-01T13:00:00+00:00, 27.61, 24.75, 5.00, 24.25, 0.51, 80
2002-07-02T13:00:00+00:00, 25.60, 27.84, 3.77, 28.46, 0.50, 83
2002-07-03T13:00:00+00:00, 23.84, 27.37, 3.29, 18.95, 0.49, 87
2002-07-04T13:00:00+00:00, 30.04, 32.94, 4.51, 38.32, 0.47, 92
2002-07-05T13:00:00+00:00, 27.95, 34.42, 3.69, 29.52, 0.47, 96
2002-07-06T13:00:00+00:00, 29.93, 35.62, 4.14, 34.91, 0.45, 101
2002-07-07T13:00:00+00:00, 28.45, 35.29, 3.74, 29.06, 0.42, 108
2002-07-09T13:00:00+00:00, 24.73, 28.25, 3.45, 23.36, 0.41, 111
2002-07-10T13:00:00+00:00, 25.73, 29.32, 3.62, 29.35, 0.40, 116
2002-07-11T13:00:00+00:00, 27.29, 31.77, 3.80, 35.27, 0.37, 125
2002-07-12T13:00:00+00:00, 29.29, 35.36, 3.98, 40.20, 0.35, 137
2002-07-13T13:00:00+00:00, 30.40, 38.77, 3.93, 43.17, 0.34, 151
2002-07-14T13:00:00+00:00, 30.19, 37.73, 3.98, 34.85, 0.33, 162
2002-07-15T13:00:00+00:00, 29.11, 38.17, 3.64, 28.21, 0.32, 172
2002-07-16T13:00:00+00:00, 26.36, 34.05, 3.29, 17.47, 0.32, 180
2002-07-17T13:00:00+00:00, 29.39, 36.23, 3.91, 31.56, 0.30, 187
2002-07-18T13:00:00+00:00, 28.18, 34.87, 3.71, 29.92, 0.27, 196
2002-07-19T13:00:00+00:00, 23.55, 29.61, 2.96, 11.51, 0.25, 205
2002-07-20T13:00:00+00:00, 27.16, 31.06, 3.84, 28.30, 0.25, 209
2002-07-21T13:00:00+00:00, 30.55, 35.16, 4.38, 37.23, 0.24, 214
2002-07-22T13:00:00+00:00, 32.40, 39.84, 4.40, 41.61, 0.22, 219
2002-07-23T13:00:00+00:00, 29.79, 40.55, 3.60, 29.12, 0.21, 225
2002-07-24T13:00:00+00:00, 32.80, 42.65, 4.22, 38.21, 0.20, 231
2002-07-25T13:00:00+00:00, 33.68, 44.61, 4.27, 39.19, 0.19, 238
2002-07-26T13:00:00+00:00, 29.14, 38.64, 3.60, 20.13, 0.19, 241
2002-07-27T13:00:00+00:00, 35.56, 40.28, 5.32, 31.21, 0.20, 245
2002-07-28T13:00:00+00:00, 37.16, 41.11, 5.74, 39.41, 0.20, 248
2002-07-29T13:00:00+00:00, 33.91, 40.69, 4.75, 28.22, 0.19, 251
2002-07-30T13:00:00+00:00, 34.77, 40.25, 5.07, 38.46, 0.17, 256
2002-07-31T13:00:00+00:00, 42.16, 43.82, 7.09, 47.57, 0.16, 260
2002-08-01T13:00:00+00:00, 32.36, 43.25, 4.04, 33.98, 0.16, 262
2002-08-02T13:00:00+00:00, 39.00, 44.22, 5.93, 41.87, 0.16, 266
2002-08-03T13:00:00+00:00, 34.91, 45.41, 4.54, 38.08, 0.15, 269
2002-08-04T13:00:00+00:00, 25.27, 33.44, 3.05, 3.76, 0.15, 273
2002-08-05T13:00:00+00:00, 31.57, 38.99, 4.25, 20.01, 0.17, 276
2002-08-06T13:00:00+00:00, 28.80, 34.43, 3.94, 13.07, 0.18, 278
2002-08-07T13:00:00+00:00, 25.46, 31.34, 3.31, 7.15, 0.20, 280
2002-08-08T13:00:00+00:00, 26.85, 30.64, 3.80, 13.72, 0.23, 282
2002-08-09T13:00:00+00:00, 25.49, 29.81, 3.49, 19.21, 0.25, 275
2002-08-10T13:00:00+00:00, 32.32, 32.49, 5.36, 37.85, 0.26, 279
2002-08-11T13:00:00+00:00, 30.96, 32.46, 4.89, 31.07, 0.26, 283
2002-08-12T13:00:00+00:00, 28.98, 35.26, 3.90, 34.55, 0.28, 286
2002-08-13T13:00:00+00:00, 30.95, 38.12, 4.16, 37.62, 0.28, 290
2002-08-15T13:00:00+00:00, 32.30, 42.05, 4.14, 36.16, 0.29, 294
2002-08-17T13:00:00+00:00, 33.15, 43.45, 4.24, 33.47, 0.30, 296
2002-08-19T13:00:00+00:00, 32.52, 44.28, 3.99, 31.89, 0.31, 299
2002-08-20T13:00:00+00:00, 32.69, 44.15, 4.04, 28.52, 0.30, 303
2002-08-21T13:00:00+00:00, 0.00, 25.86, 0.00, 0.00, 0.31, 306
2002-08-22T13:00:00+00:00, 25.37, 31.68, 3.25, 6.64, 0.34, 301
2002-08-23T13:00:00+00:00, 25.75, 33.19, 3.20, 14.02, 0.37, 303
2002-08-24T13:00:00+00:00, 26.04, 31.83, 3.42, 16.59, 0.38, 306
2002-08-25T13:00:00+00:00, 28.64, 32.20, 4.16, 21.96, 0.39, 309
2002-08-26T13:00:00+00:00, 25.11, 29.31, 3.43, 12.46, 0.41, 312
2002-08-27T13:00:00+00:00, 29.34, 29.14, 4.84, 18.92, 0.42, 314
2002-08-28T13:00:00+00:00, 26.92, 29.47, 3.97, 22.88, 0.43, 317
2002-08-29T13:00:00+00:00, 33.02, 31.94, 5.72, 31.16, 0.43, 321
2002-08-30T13:00:00+00:00, 26.90, 30.15, 3.88, 19.62, 0.44, 323
2002-08-31T13:00:00+00:00, 25.67, 27.57, 3.83, 14.09, 0.45, 326
2002-09-01T13:00:00+00:00, 35.00, 30.37, 6.82, 27.84, 0.44, 329
2002-09-02T13:00:00+00:00, 27.56, 31.24, 3.94, 25.73, 0.46, 331
2002-09-03T13:00:00+00:00, 25.90, 30.42, 3.54, 18.91, 0.46, 334
2002-09-04T13:00:00+00:00, 25.75, 29.85, 3.56, 20.03, 0.47, 338
2002-09-05T13:00:00+00:00, 25.26, 29.44, 3.46, 20.26, 0.46, 341
2002-09-06T13:00:00+00:00, 9.13, 17.38, 0.64, 0.00, 0.45, 343
2002-09-07T13:00:00+00:00, 20.88, 22.69, 2.97, 7.82, 0.46, 337
2002-09-08T13:00:00+00:00, 21.66, 22.82, 3.20, 9.62, 0.46, 336
2002-09-09T13:00:00+00:00, 23.51, 24.87, 3.51, 17.01, 0.45, 337
2002-09-12T13:00:00+00:00, 26.04, 29.03, 3.75, 24.48, 0.46, 340
2002-09-13T13:00:00+00:00, 27.44, 32.28, 3.78, 29.61, 0.45, 344
2002-09-15T13:00:00+00:00, 28.27, 34.76, 3.75, 28.63, 0.44, 347
2002-09-16T13:00:00+00:00, 29.30, 35.04, 4.02, 27.20, 0.44, 351
2002-09-17T13:00:00+00:00, 20.80, 25.95, 2.58, 2.46, 0.46, 353
2002-09-19T13:00:00+00:00, 26.23, 30.30, 3.65, 16.61, 0.47, 354
2002-09-20T13:00:00+00:00, 33.10, 32.45, 5.65, 26.83, 0.48, 356
2002-09-21T13:00:00+00:00, 28.13, 34.12, 3.78, 22.45, 0.48, 357
2002-09-22T13:00:00+00:00, 27.85, 34.54, 3.65, 19.33, 0.47, 358
2002-09-24T13:00:00+00:00, 27.65, 34.71, 3.58, 18.30, 0.45, 360
2002-09-25T13:00:00+00:00, 28.57, 36.35, 3.67, 19.76, 0.44, 361
2002-09-26T13:00:00+00:00, 27.22, 34.78, 3.45, 14.19, 0.45, 362
2002-09-27T13:00:00+00:00, 0.00, 22.15, 0.00, 0.00, 0.46, 363
2002-09-29T13:00:00+00:00, 26.29, 31.37, 3.55, 9.52, 0.46, 364
2002-09-30T13:00:00+00:00, 28.21, 29.70, 4.37, 6.89, 0.47, 365
2002-10-01T13:00:00+00:00, 26.69, 30.15, 3.81, 7.87, 0.45, 365
2002-10-02T13:00:00+00:00, 25.00, 31.13, 3.20, 8.24, 0.44, 365
2002-10-04T13:00:00+00:00, 29.74, 31.31, 4.64, 15.89, 0.45, 366
2002-10-05T13:00:00+00:00, 29.06, 30.17, 4.58, 10.24, 0.45, 367
2002-10-06T13:00:00+00:00, 28.21, 30.22, 4.29, 12.97, 0.46, 368
2002-10-07T13:00:00+00:00, 31.45, 30.16, 5.44, 17.75, 0.45, 369
2002-10-08T13:00:00+00:00, 25.34, 30.19, 3.40, 12.73, 0.44, 370
2002-10-10T13:00:00+00:00, 29.70, 32.05, 4.52, 18.18, 0.43, 371
2002-10-11T13:00:00+00:00, 36.30, 33.29, 6.73, 16.60, 0.43, 372
2002-10-12T13:00:00+00:00, 25.85, 32.94, 3.25, 11.40, 0.40, 372
2002-10-13T13:00:00+00:00, 26.28, 33.80, 3.29, 12.58, 0.37, 372
2002-10-14T13:00:00+00:00, 27.64, 36.01, 3.44, 16.18, 0.34, 373
2002-10-15T13:00:00+00:00, 27.06, 35.71, 3.32, 13.04, 0.33, 374
2002-10-16T13:00:00+00:00, 26.17, 34.81, 3.16, 9.82, 0.32, 375
2002-10-17T13:00:00+00:00, 25.86, 34.79, 3.09, 8.35, 0.32, 376
2002-10-18T13:00:00+00:00, 27.35, 36.50, 3.32, 13.68, 0.31, 377
2002-10-19T13:00:00+00:00, 26.52, 36.02, 3.15, 9.22, 0.30, 378
2002-10-20T13:00:00+00:00, 28.01, 37.54, 3.40, 15.82, 0.28, 379
2002-10-21T13:00:00+00:00, 25.17, 34.07, 2.97, 6.51, 0.25, 380
2002-10-22T13:00:00+00:00, 35.47, 38.18, 5.58, 16.71, 0.24, 381
2002-10-23T13:00:00+00:00, 27.75, 37.50, 3.34, 9.66, 0.23, 381
2002-10-24T13:00:00+00:00, 25.39, 36.35, 2.84, 5.21, 0.23, 381
2002-10-25T13:00:00+00:00, 26.91, 37.02, 3.16, 6.63, 0.22, 381
2002-10-26T13:00:00+00:00, 27.22, 37.56, 3.19, 7.10, 0.19, 381
2002-10-27T13:00:00+00:00, 26.18, 37.23, 2.96, 5.29, 0.18, 381
2002-10-28T13:00:00+00:00, 0.00, 22.37, 0.00, 0.00, 0.15, 381
2002-10-29T13:00:00+00:00, 0.00, 20.45, 0.00, 0.00, 0.13, 381
2002-10-30T13:00:00+00:00, 0.00, 18.72, 0.00, 0.00, 0.10, 381
2002-10-31T13:00:00+00:00, 0.00, 17.59, 0.00, 0.00, 0.10, 381
2002-11-01T13:00:00+00:00, 0.00, 16.03, 0.00, 0.00, 0.10, 381
2002-11-02T13:00:00+00:00, 0.00, 14.49, 0.00, 0.00, 0.07, 381
2002-11-03T13:00:00+00:00, 0.00, 13.04, 0.00, 0.00, 0.05, 381
2002-11-04T13:00:00+00:00, 0.00, 11.74, 0.00, 0.00, 0.03, 381
2002-11-05T13:00:00+00:00, 0.00, 10.61, 0.00, 0.00, 0.02, 381
2002-11-06T13:00:00+00:00, 0.00, 9.62, 0.00, 0.00, 0.01, 381
2002-11-07T13:00:00+00:00, 0.00, 8.77, 0.00, 0.00, 0.01, 381
2002-11-08T13:00:00+00:00, 0.00, 8.02, 0.00, 0.00, 0.00, 381
2002-11-09T13:00:00+00:00, 0.00, 7.36, 0.00, 0.00, 0.00, 381
2002-11-10T13:00:00+00:00, 0.00, 6.78, 0.00, 0.00, 0.00, 381
2002-11-11T13:00:00+00:00, 0.00, 6.26, 0.00, 0.00, 0.00, 381
2002-11-12T13:00:00+00:00, 0.00, 5.80, 0.00, 0.00, 0.00, 381
2002-11-13T13:00:00+00:00, 0.00, 5.38, 0.00, 0.00, 0.00, 381
2002-11-14T13:00:00+00:00, 0.00, 5.00, 0.00, 0.00, 0.00, 381
2002-11-15T13:00:00+00:00, 0.00, 4.66, 0.00, 0.00, 0.00, 381
2002-11-16T13:00:00+00:00, 0.00, 4.34, 0.00, 0.00, 0.00, 381
2002-11-17T13:00:00+00:00, 23.19, 15.15, 5.59, 9.82, 0.00, 381
2002-11-18T13:00:00+00:00, 21.06, 17.60, 3.90, 8.14, 0.00, 381
2002-11-19T13:00:00+00:00, 17.87, 17.39, 2.76, 4.70, 0.00, 381
2002-11-20T13:00:00+00:00, 16.52, 15.94, 2.54, 2.43, 0.00, 381
2002-11-21T13:00:00+00:00, 9.32, 12.70, 0.92, 0.00, 0.00, 381
2002-11-22T13:00:00+00:00, 8.98, 11.72, 0.92, 0.01, 0.00, 381
2002-11-23T13:00:00+00:00, 0.00, 6.40, 0.00, 0.00, 0.00, 381
2002-11-24T13:00:00+00:00, 0.00, 6.20, 0.00, 0.00, 0.00, 381
2002-11-25T13:00:00+00:00, 0.00, 5.98, 0.00, 0.00, 0.00, 381
2002-11-26T13:00:00+00:00, 0.00, 5.46, 0.00, 0.00, 0.00, 381
2002-11-27T13:00:00+00:00, 0.00, 4.99, 0.00, 0.00, 0.00, 381
2002-11-28T13:00:00+00:00, 0.00, 4.58, 0.00, 0.00, 0.00, 381
2002-11-29T13:00:00+00:00, 0.00, 4.22, 0.00, 0.00, 0.00, 381
2002-11-30T13:00:00+00:00, 0.00, 3.90, 0.00, 0.00, 0.00, 381
2002-12-01T13:00:00+00:00, 0.00, 3.62, 0.00, 0.00, 0.00, 381
2002-12-02T13:00:00+00:00, 0.00, 3.38, 0.00, 0.00, 0.00, 381
2002-12-03T13:00:00+00:00, 0.00, 3.15, 0.00, 0.00, 0.00, 381
2002-12-04T13:00:00+00:00, 0.00, 2.95, 0.00, 0.00, 0.00, 381
2002-12-05T13:00:00+00:00, 0.00, 2.77, 0.00, 0.00, 0.00, 381
2002-12-06T13:00:00+00:00, 0.00, 2.61, 0.00, 0.00, 0.00, 381
2002-12-07T13:00:00+00:00, 0.00, 2.46, 0.00, 0.00, 0.00, 381
2002-12-08T13:00:00+00:00, 0.00, 2.33, 0.00, 0.00, 0.00, 381
2002-12-09T13:00:00+00:00, 0.00, 2.21, 0.00, 0.00, 0.00, 381
2002-12-10T13:00:00+00:00, 0.00, 2.10, 0.00, 0.00, 0.00, 381
2002-12-11T13:00:00+00:00, 0.00, 2.00, 0.00, 0.00, 0.00, 381
2002-12-12T13:00:00+00:00, 0.00, 1.90, 0.00, 0.00, 0.00, 381
2002-12-13T13:00:00+00:00, 0.00, 1.82, 0.00, 0.00, 0.00, 381
2002-12-14T13:00:00+00:00, 0.00, 1.74, 0.00, 0.00, 0.00, 381
2002-12-15T13:00:00+00:00, 0.00, 1.67, 0.00, 0.00, 0.00, 381
2002-12-16T13:00:00+00:00, 0.00, 1.60, 0.00, 0.00, 0.00, 381
2002-12-17T13:00:00+00:00, 0.00, 1.54, 0.00, 0.00, 0.00, 381
2002-12-18T13:00:00+00:00, 0.00, 1.48, 0.00, 0.00, 0.00, 381
2002-12-19T13:00:00+00:00, 0.00, 1.43, 0.00, 0.00, 0.00, 381
2002-12-20T13:00:00+00:00, 0.00, 1.39, 0.00, 0.00, 0.00, 381
